insurance_num,age,sum_assured
23216,27,278000
23217,20,479000
23218,32,469000
23219,40,407000
23220,26,281000
23221,36,387000
23222,31,479000
23223,39,226000
23224,35,349000
23225,34,216000
23226,32,201000
23227,39,431000
23228,21,363000
23229,37,477000
23230,35,380000
23231,29,277000
23232,33,370000
23233,28,318000
23234,22,379000
23235,37,276000
23236,40,310000
23237,39,211000
23238,33,304000
23239,40,465000
23240,33,417000
23241,35,388000
23242,30,363000
23243,28,432000
23244,25,439000
23245,34,228000
23246,29,208000
23247,26,336000
23248,34,361000
23249,20,226000
23250,37,339000
23251,22,445000
23252,40,397000
23253,33,441000
23254,38,221000
23255,32,379000
23256,30,499000
23257,38,403000
23258,22,465000
23259,28,300000
23260,32,334000
23261,29,321000
23262,39,330000
23263,35,278000
23264,26,295000
23265,38,227000
23266,25,317000
23267,34,405000
23268,20,382000
23269,36,200000
23270,35,366000
23271,24,382000
23272,28,425000
23273,22,228000
23274,29,201000
23275,32,411000
23276,34,482000
23277,32,306000
23278,23,277000
23279,27,428000
23280,39,319000
23281,24,389000
23282,28,428000
23283,40,472000
23284,39,455000
23285,31,485000
23286,32,337000
23287,27,474000
23288,32,284000
23289,24,419000
23290,30,399000
23291,34,469000
23292,23,397000
23293,28,491000
23294,25,335000
23295,23,485000
23296,31,366000
23297,21,469000
23298,33,486000
23299,30,429000
23300,21,271000
23301,29,219000
23302,35,489000
23303,24,297000
23304,33,484000
23305,36,205000
23306,36,468000
23307,24,321000
23308,26,253000
23309,31,457000
23310,40,275000
23311,23,311000
23312,36,276000
23313,37,442000
23314,22,207000
23315,37,293000
23316,39,361000
23317,29,343000
23318,21,488000
23319,22,254000
23320,38,203000
23321,35,215000
23322,25,245000
23323,31,286000
23324,26,268000
23325,21,494000
23326,22,249000
23327,29,459000
23328,37,220000
23329,22,492000
23330,30,403000
23331,33,462000
23332,39,229000
23333,37,334000
23334,34,484000
23335,22,421000
23336,30,202000
23337,29,266000
23338,26,220000
23339,39,486000
23340,39,287000
23341,32,354000
23342,34,393000
23343,35,222000
23344,34,485000
23345,36,201000
23346,25,247000
23347,26,221000
23348,33,224000
23349,32,217000
23350,32,281000
23351,38,300000
23352,34,368000
23353,25,480000
23354,23,333000
23355,28,211000
23356,28,259000
23357,25,417000
23358,28,222000
23359,38,353000
23360,33,314000
23361,37,302000
23362,28,273000
23363,40,482000
23364,39,355000
23365,23,206000
23366,33,361000
23367,40,499000
23368,32,468000
23369,27,348000
23370,36,259000
23371,34,407000
23372,23,308000
23373,30,239000
23374,31,361000
23375,29,352000
23376,33,216000
23377,28,418000
23378,29,458000
23379,33,393000
23380,24,419000
23381,26,242000
23382,34,387000
23383,38,352000
23384,31,360000
23385,31,472000
23386,25,344000
23387,33,327000
23388,26,421000
23389,27,481000
23390,32,440000
23391,22,291000
23392,26,409000
23393,29,338000
23394,33,271000
23395,36,241000
23396,39,460000
23397,25,285000
23398,23,208000
23399,24,433000
23400,33,320000
23401,35,289000
23402,39,370000
23403,25,347000
23404,26,459000
23405,36,285000
23406,36,465000
23407,29,423000
23408,27,370000
23409,25,240000
23410,29,477000
23411,31,494000
23412,30,290000
23413,34,332000
23414,33,302000
23415,39,429000
23416,40,287000
23417,35,232000
23418,21,411000
23419,30,419000
23420,27,430000
23421,26,383000
23422,21,266000
23423,37,470000
23424,28,431000
23425,24,424000
23426,28,355000
23427,37,255000
23428,33,342000
23429,28,412000
23430,35,442000
23431,30,305000
23432,29,337000
23433,36,424000
23434,25,321000
23435,25,410000
23436,22,255000
23437,25,410000
23438,22,444000
23439,21,406000
23440,25,310000
23441,20,478000
23442,22,447000
23443,20,305000
23444,23,413000
23445,27,217000
23446,28,323000
23447,27,214000
23448,34,426000
23449,26,253000
23450,38,395000
23451,26,379000
23452,40,368000
23453,24,347000
23454,22,315000
23455,29,297000
23456,31,399000
23457,27,409000
23458,36,481000
23459,34,220000
23460,34,222000
23461,25,492000
23462,38,221000
23463,40,331000
23464,23,496000
23465,38,286000
23466,26,476000
23467,31,452000
23468,32,308000
23469,36,329000
23470,22,357000
23471,28,324000
23472,40,260000
23473,40,315000
23474,21,398000
23475,27,477000
23476,23,357000
23477,38,413000
23478,37,407000
23479,40,456000
23480,24,245000
23481,29,329000
23482,20,374000
23483,24,271000
23484,28,481000
23485,23,249000
23486,32,327000
23487,40,410000
23488,28,422000
23489,39,226000
23490,21,391000
23491,37,467000
23492,27,465000
23493,28,223000
23494,27,398000
23495,36,325000
23496,22,411000
23497,31,314000
23498,40,388000
23499,30,366000
23500,36,432000
23501,20,279000
23502,39,393000
23503,29,395000
23504,36,252000
23505,39,448000
23506,39,444000
23507,25,203000
23508,24,300000
23509,35,300000
23510,34,381000
23511,37,260000
23512,31,331000
23513,40,323000
23514,39,250000
23515,37,204000
23516,37,342000
23517,22,259000
23518,40,262000
23519,26,347000
23520,39,364000
23521,35,453000
23522,28,493000
23523,27,445000
23524,27,257000
23525,27,340000
23526,20,444000
23527,29,466000
23528,32,295000
23529,31,352000
23530,25,272000
23531,28,328000
23532,36,331000
23533,24,304000
23534,36,358000
23535,25,397000
23536,26,281000
23537,34,332000
23538,32,318000
23539,20,330000
23540,38,304000
23541,35,334000
23542,40,356000
23543,40,412000
23544,37,458000
23545,40,222000
23546,26,493000
23547,38,457000
23548,39,251000
23549,38,207000
23550,30,438000
23551,22,347000
23552,26,224000
23553,25,278000
23554,35,293000
23555,32,464000
23556,27,417000
23557,20,476000
23558,21,245000
23559,23,429000
23560,37,319000
23561,23,228000
23562,37,313000
23563,38,285000
23564,37,282000
23565,39,278000
23566,33,250000
23567,29,461000
23568,34,404000
23569,32,457000
23570,27,340000
23571,23,481000
23572,37,394000
23573,20,227000
23574,27,475000
23575,40,423000
23576,34,228000
23577,26,372000
23578,33,500000
23579,35,328000
23580,27,311000
23581,38,207000
23582,28,498000
23583,23,258000
23584,21,257000
23585,40,406000
23586,39,320000
23587,37,437000
23588,30,350000
23589,23,379000
23590,33,212000
23591,23,384000
23592,27,459000
23593,35,340000
23594,40,391000
23595,33,257000
23596,29,404000
23597,20,397000
23598,26,423000
23599,26,313000
23600,28,459000
23601,28,388000
23602,24,451000
23603,36,296000
23604,28,382000
23605,31,327000
23606,24,465000
23607,23,250000
23608,37,310000
23609,38,497000
23610,34,355000
23611,33,459000
23612,35,406000
23613,25,344000
23614,33,371000
23615,25,425000
23616,36,307000
23617,23,329000
23618,32,454000
23619,39,348000
23620,37,446000
23621,32,400000
23622,28,405000
23623,36,453000
23624,37,388000
23625,28,315000
23626,32,373000
23627,23,477000
23628,40,391000
23629,32,303000
23630,39,297000
23631,40,284000
23632,20,454000
23633,26,430000
23634,40,291000
23635,26,438000
23636,23,410000
23637,40,434000
23638,20,325000
23639,33,211000
23640,38,262000
23641,28,283000
23642,26,473000
23643,24,309000
23644,25,238000
23645,36,476000
23646,32,237000
23647,36,278000
23648,34,359000
23649,31,279000
23650,34,206000
23651,22,331000
23652,26,273000
23653,21,374000
23654,21,368000
23655,22,251000
23656,35,211000
23657,36,469000
23658,34,262000
23659,31,420000
23660,30,244000
23661,36,241000
23662,27,353000
23663,33,278000
23664,24,402000
23665,20,287000
23666,34,277000
23667,36,441000
23668,31,328000
23669,40,404000
23670,24,217000
23671,29,292000
23672,24,452000
23673,40,381000
23674,29,456000
23675,22,429000
23676,21,202000
23677,38,340000
23678,20,359000
23679,22,259000
23680,35,265000
23681,40,299000
23682,39,239000
23683,21,390000
23684,33,360000
23685,37,220000
23686,21,306000
23687,25,326000
23688,36,438000
23689,37,371000
23690,34,378000
23691,31,210000
23692,35,225000
23693,23,432000
23694,29,493000
23695,23,225000
23696,34,350000
23697,28,300000
23698,30,238000
23699,35,475000
23700,27,377000
23701,20,254000
23702,30,356000
23703,33,454000
23704,27,267000
23705,23,276000
23706,31,269000
23707,35,380000
23708,40,328000
23709,25,404000
23710,35,308000
23711,23,423000
23712,20,264000
23713,38,302000
23714,22,337000
23715,40,357000
23716,31,244000
23717,35,210000
23718,28,368000
23719,20,414000
23720,22,495000
23721,33,312000
23722,33,350000
23723,30,229000
23724,26,390000
23725,29,457000
23726,40,228000
23727,28,457000
23728,28,367000
23729,33,405000
23730,24,279000
23731,29,254000
23732,31,276000
23733,28,391000
23734,40,204000
23735,32,321000
23736,28,282000
23737,24,367000
23738,36,336000
23739,39,437000
23740,31,487000
23741,27,343000
23742,33,312000
23743,34,346000
23744,21,339000
23745,26,310000
23746,22,319000
23747,35,274000
23748,28,353000
23749,22,358000
23750,40,459000
23751,32,356000
23752,20,206000
23753,28,473000
23754,25,472000
23755,33,485000
23756,22,402000
23757,34,204000
23758,35,292000
23759,28,421000
23760,27,315000
23761,36,349000
23762,37,223000
23763,40,343000
23764,27,235000
23765,28,318000
23766,36,478000
23767,36,314000
23768,36,237000
23769,34,299000
23770,23,393000
23771,36,496000
23772,24,286000
23773,33,484000
23774,21,223000
23775,33,323000
23776,20,481000
23777,29,439000
23778,23,281000
23779,28,370000
23780,33,291000
23781,27,288000
23782,25,382000
23783,32,234000
23784,33,247000
23785,37,206000
23786,24,414000
23787,23,322000
23788,21,248000
23789,30,216000
23790,31,281000
23791,28,297000
23792,34,381000
23793,24,467000
23794,20,302000
23795,24,499000
23796,24,459000
23797,22,319000
23798,32,309000
23799,38,441000
23800,39,419000
23801,32,498000
23802,34,400000
23803,25,474000
23804,31,397000
23805,39,388000
23806,32,497000
23807,39,261000
23808,35,297000
23809,37,359000
23810,25,348000
23811,29,435000
23812,34,293000
23813,23,400000
23814,31,409000
23815,34,207000
23816,36,483000
23817,29,245000
23818,24,288000
23819,27,466000
23820,30,412000
23821,35,495000
23822,22,270000
23823,32,257000
23824,21,475000
23825,35,461000
23826,27,432000
23827,37,200000
23828,27,304000
23829,29,402000
23830,25,324000
23831,36,328000
23832,20,250000
23833,35,478000
23834,28,357000
23835,35,427000
23836,22,270000
23837,39,443000
23838,29,356000
23839,29,391000
23840,34,300000
23841,24,457000
23842,30,444000
23843,26,473000
23844,20,370000
23845,28,446000
23846,34,468000
23847,20,307000
23848,26,330000
23849,21,299000
23850,27,229000
23851,34,409000
23852,29,224000
23853,37,335000
23854,29,279000
23855,30,278000
23856,29,261000
23857,39,431000
23858,23,229000
23859,27,496000
23860,33,282000
23861,21,424000
23862,20,428000
23863,37,200000
23864,30,290000
23865,36,248000
23866,31,371000
23867,33,421000
23868,32,253000
23869,25,257000
23870,36,493000
23871,28,308000
23872,20,258000
23873,36,402000
23874,22,434000
23875,20,478000
23876,36,407000
23877,20,283000
23878,27,372000
23879,39,420000
23880,32,362000
23881,30,246000
23882,27,490000
23883,40,288000
23884,24,443000
23885,40,217000
23886,31,341000
23887,31,491000
23888,35,350000
23889,35,436000
23890,36,479000
23891,39,353000
23892,26,478000
23893,33,296000
23894,40,482000
23895,35,477000
23896,22,340000
23897,27,500000
23898,35,474000
23899,31,256000
23900,27,356000
23901,20,462000
23902,34,262000
23903,40,350000
23904,22,216000
23905,30,466000
23906,35,217000
23907,40,287000
23908,32,487000
23909,29,321000
23910,20,328000
23911,35,461000
23912,26,489000
23913,29,479000
23914,30,203000
23915,25,257000
23916,31,490000
23917,36,378000
23918,34,215000
23919,37,249000
23920,32,316000
23921,29,453000
23922,25,392000
23923,39,384000
23924,23,431000
23925,28,441000
23926,30,262000
23927,37,302000
23928,29,481000
23929,39,500000
23930,22,228000
23931,24,429000
23932,31,331000
23933,36,250000
23934,40,405000
23935,33,479000
23936,37,206000
23937,29,245000
23938,22,473000
23939,22,448000
23940,40,446000
23941,34,368000
23942,29,308000
23943,35,328000
23944,25,212000
23945,20,305000
23946,24,488000
23947,40,424000
23948,25,205000
23949,36,232000
23950,33,432000
23951,22,287000
23952,23,439000
23953,39,285000
23954,31,295000
23955,38,248000
23956,30,483000
23957,32,415000
23958,26,287000
23959,35,209000
23960,36,284000
23961,22,339000
23962,35,346000
23963,36,459000
23964,39,382000
23965,21,398000
23966,37,206000
23967,30,448000
23968,23,440000
23969,38,305000
23970,40,480000
23971,38,337000
23972,21,459000
23973,40,272000
23974,23,291000
23975,32,250000
23976,30,451000
23977,30,345000
23978,40,398000
23979,29,426000
23980,22,414000
23981,20,327000
23982,29,347000
23983,36,304000
23984,33,257000
23985,20,246000
23986,39,354000
23987,34,326000
23988,40,485000
23989,38,385000
23990,29,460000
23991,32,265000
23992,21,405000
23993,28,374000
23994,23,373000
23995,29,499000
23996,31,334000
23997,40,296000
23998,20,268000
23999,30,448000
24000,37,264000
24001,23,443000
24002,25,433000
24003,31,466000
24004,23,483000
24005,37,241000
24006,27,212000
24007,30,483000
24008,32,329000
24009,25,465000
24010,37,415000
24011,27,390000
24012,37,406000
24013,20,324000
24014,23,363000
24015,22,234000
24016,38,388000
24017,20,372000
24018,30,430000
24019,24,333000
24020,32,436000
24021,30,320000
24022,31,214000
24023,32,381000
24024,28,324000
24025,39,450000
24026,33,293000
24027,31,437000
24028,37,414000
24029,26,420000
24030,33,300000
24031,34,350000
24032,39,365000
24033,31,313000
24034,23,440000
24035,38,341000
24036,32,437000
24037,26,331000
24038,28,490000
24039,33,215000
24040,31,402000
24041,20,442000
24042,24,499000
24043,28,427000
24044,32,421000
24045,38,331000
24046,31,362000
24047,30,253000
24048,37,486000
24049,40,334000
24050,28,205000
24051,20,342000
24052,35,297000
24053,26,240000
24054,27,440000
24055,38,277000
24056,20,306000
24057,26,241000
24058,23,341000
24059,33,447000
24060,25,273000
24061,36,368000
24062,29,363000
24063,22,489000
24064,23,337000
24065,23,209000
24066,24,322000
24067,22,256000
24068,22,214000
24069,24,417000
24070,37,451000
24071,26,242000
24072,32,471000
24073,24,265000
24074,39,491000
24075,35,418000
24076,29,280000
24077,32,479000
24078,22,253000
24079,26,297000
24080,34,318000
24081,32,363000
24082,28,275000
24083,29,350000
24084,20,295000
24085,29,489000
24086,39,319000
24087,20,221000
24088,33,420000
24089,24,464000
24090,32,311000
24091,23,449000
24092,38,434000
24093,35,297000
24094,21,226000
24095,25,282000
24096,39,471000
24097,28,245000
24098,24,413000
24099,23,452000
24100,25,219000
24101,25,272000
24102,36,302000
24103,23,387000
24104,23,435000
24105,30,218000
24106,22,437000
24107,32,289000
24108,40,259000
24109,20,460000
24110,35,356000
24111,37,394000
24112,40,460000
24113,21,236000
24114,32,486000
24115,31,366000
